brand_name,product_name,price,rating,ingredients,label
Estee Lauder,DayWear Eye Cooling Anti-Oxidant Moisture GelCream,40.00,3,"WaterAquaEau, Dimethicone, Butylene Glycol, Trisiloxane, Glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Trehalose, Sucrose, Algae Extract, Cucumis Sativus (Cucumber) Fruit Extract, Ascophyllum Nodosum Extract, Asparagopsis Armata Extract, Ergothioneine, Thermus Thermophillus Ferment, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Caffeine, Artemia Extract, Acetyl Glucosamine, Palmaria Palmata Extract, Hydrolyzed Rice Extract, Lauryl PCA, Oleth-10, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Sorbitol, Sodium PCA, Urea, Tetrahexyldecyl Ascorbate, Tocopheryl Acetate, Carbomer, Citric Acid, Polyquaternium-51, Ethylbisiminomethylguaiacol Manganese Chloride, Potassium Sorbate, Cyclodextrin, Tromethamine, Disodium EDTA, BHT, Phenoxyethanol, Yellow 5 (Ci 19140), Blue 1 (Ci 42090).",EC
Drunk Elephant,C-Tango Multivitamin Eye Cream,64.00,5,"Water/Aqua/Eau, Glycerin, Dicaprylyl Carbonate, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Ascorbyl Phosphate, Cetearyl Olivate, Sorbitan Olivate, Sclerocarya Birrea Seed Oil, Persea Gratissima (Avocado) Oil, Plukenetia Volubilis Seed Oil, Magnesium Ascorbyl Phosphate, Ceteareth-6 Olivate, Tetrahexyldecyl Ascorbate, Ascorbyl Glucoside, Ascorbyl Palmitate, Palmitoyl Tripeptide-1, Glycine Soja (Soybean) Sterols, Linoleic Acid, Phospholipids, Ceramide NP, Glycine Soja (Soybean) Protein, Ceramide AP, Phytosphingosine, Cholesterol, Ceramide EOP, Cucumis Sativus (Cucumber) Fruit Extract, Camellia Sinensis Leaf Extract, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Palmitoyl Dipeptide-5 Diaminohydroxybutyrate, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Sodium Hyaluronate Crosspolymer, C12-15 Alkyl Benzoate, Panthenol, Dipotassium Glycyrrhizate, Hesperidin Methyl Chalcone, Dipeptide-2, Palmitoyl Tetrapeptide-7, Fragaria Ananassa (Strawberry) Seed Extract, Medicago Sativa (Alfalfa) Extract, Morus Alba Leaf Extract, Hydrolyzed Rice Protein, Spilanthes Acmella Flower Extract, Aloe Barbadensis Leaf Juice, Ubiquinone, Superoxide Dismutase, Palmitoyl Tripeptide-38, Acetyl Hexapeptide-8, Pyrus Malus (Apple) Fruit Extract, Phytic Acid, Actinidia Chinensis (Kiwi) Fruit Extract, Vaccinium Myrtillus Leaf Extract, Tocopherol, Thioctic Acid, N-Hydroxysuccinimide, Chrysin, Mica, Ethylhexyl Palmitate, Phenoxyethanol, Pentylene Glycol, Sodium Lauroyl Lactylate, Titanium Dioxide, Hydroxypropyl Cyclodextrin, Sodium Benzoate, Xanthan Gum, Carbomer, Tocopheryl Acetate, Sodium Dextran Sulfate, Sorbitan Isostearate, Caprylyl Glycol, Steareth-20, Chlorhexidine Digluconate, Citric Acid, Chlorphenesin, Polysorbate 60, Potassium Sorbate, Ethylhexylglycerin.",EC
Clarins,Hydra-Essentiel Moisturizing Reviving Eye Mask,38.00,2,"Aqua/Water/Eau, Pentaerythrityl Tetraethylhexanoate, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Propanediol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Boron Nitride, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xylitylglucoside, Tromethamine, Hydroxyethylacrylate/Sodium Acryloyldimethyl Taurate Copolymer, Anhydroxylitol, Ethylhexylglycerin, Chenopodium Quinoa Seed Extract, Xylitol, Escin, Chondrus Crispus (Carrageenan) Extract, Disodium EDTA, Parfum/Fragrance, Biosaccharide Gum-4, Glucose, PEG-8 Methyl Ether Dimethicone, Kalanchoe Pinnata Leaf Extract, Citric Acid, Sodium Benzoate, Potassium Sorbate, Sorbic Acid, CI 42090/Blue 1.",EC
Dr. Dennis Gross Skincare,Hyaluronic Marine Dew It All Eye Gel,48.00,5,"Water, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Silica, Sodium Hyaluronate, Saccharide Isomerate, Caulerpa Lentillifera Extract, Sea Whip Extract, Smilax Aristolochiifolia Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Caffeine, Panthenol, Glucosyl Hesperidin, Asiaticoside, Madecassoside, Disodium Rutinyl Disulfate, Stearyl Heptanoate, Sodium PCA, Lactic Acid, Trehalose, Hydrogenated Lecithin, Citric Acid, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glyceryl Polyacrylate, Sodium Citrate, Xanthan Gum, Dimethicone, Sodium Potassium Aluminum Silicate, Carbomer, Phenoxyethanol, Benzyl Alcohol, Tin Oxide (CI 77861), Mica (CI 77019), Titanium Dioxide (CI 77891).",EC
Clean & Clear,Night Relaxing Jelly Eye Sheet Mask,2.50,3,"Water, Dipropylene Glycol, Propanediol, Ceratonia Siliqua (Carob) Gum, Xanthan Gum, Chondrus Crispus Extract, Phenoxyethanol, Chlorphenesin, PEG-60 Hydrogenated Castor Oil, Potassium Chloride, Fragrance, Disodium EDTA, Hydrolyzed Hyaluronic Acid, Tremella Fuciformis Sporocarp Extract, Plukenetia Volubilis Seed Oil, Sucrose Cocoate, Sodium Hyaluronate, Tocopherol, Ext. Violet 2",EC
Cetaphil,Hydrating Eye Gel-Cream,14.99,3,"Water, Cyclopentasiloxane, Dimethicone Crosspolymer, Glycerin, HDI/Trimethylol Hexyllactone Crosspolymer, Butylene Glycol, Octyldodecanol, Dihydroxyisopropyl Capryloylcaprylamide, Niacinamide, Polysorbate, Sodium Hyaluronate, Sodium Polyacrylate, Tocopheryl Acetate, Portulaca Oleracea Extract, Crithmum Maritimum Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Poria Cocos Extract, Vitis Vinifera (Grape) Seed Oil, Camellia Sinensis Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Vegetable Oil, Sorbitan Olivate, Sucrose Cocoate, Caprylyl Glycol, Bisabolol, Dimethicone, Cetyl Palmitate, Sorbitan Palmitate, Serine, Phytosterols, Alanine, Glycine, Trideceth-6, Caprylic/Capric Triglyceride, Sodium Carboxymethyl Beta-Glucan, Myristoyl/Palmitoyl Oxostearamide/Arachamide MEA, Biotinoyl Hexapeptide-2 Amide, Ammonium Acryloyldimethyltaurate/VP Copolymer, PEG/PPG-18/18 Dimethicone, Xanthan Gum, Silica, Glyceryl Stearate, Sorbitan Stearate, Phenoxyethanol, Polyvinyl Alcohol, Cetearyl Alcohol, Stearic Acid, Citric Acid, Fragrance",EC
Dermalogica,Stress Positive Eye Lift,65.00,1,"Water/Aqua/Eau, Dimethicone, Pentylene Glycol, Sorbitol, Simmondsia Chinensis (Jojoba) Seed Oil, Butylene Glycol, Glycerin, PEG-40 Hydrogenated Castor Oil, Saccharomyces Ferment Lysate Filtrate, Tephrosia Purpurea Seed Extract, Hydrolyzed Sodium Hyaluronate, Niacinamide, Diglucosyl Gallic Acid, Citrus Reticulata (Tangerine) Leaf Oil, Ammonium Acryloyldimethyltaurate/VP Copolymer, Maris Aqua, Propanediol, Sodium Hyaluronate, Vetiveria Zizanoides Root Oil, Lavandula Angustifolia (Lavender) Oil, Rosa Damascena Flower Oil, Salvia Sclarea (Clary) Oil, Hydrolyzed Algin, Aniba Rosaeodora (Rosewood) Wood Oil, Cananga Odorata Flower Oil, Glyceryl Stearate SE, Methyl Lactate, PEG-100 Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tocopherol, Sucrose, Caprylic/Capric Triglyceride, Ethylhexylglycerin, Sodium Hydroxide, Tetrasodium Glutamate Diacetate, Aminomethyl Propanol, Xanthan Gum, Linalool, Geraniol, Phenoxyethanol.",EC
Sunday Riley,Auto Correct Brightening & Depuffing Eye Contour Cream,65.00,3,"Water, PEG-8 Beeswax, Caprylyl Caprylate/Caprate, C10-18 Triglycerides, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl, Taurate Copolymer, Phenyl Trimethicone, Trimethylsiloxysilicate, Polypropylsilsesquioxane, Polyglyceryl-6 Distearate, Glycerin, Jojoba Esters, Butyrospermum Parkii (Shea) Butter Polyglyceryl-3 Beeswax, Cetyl Alcohol, Dimethicone, Polysilicone-11, Theobroma Cacao (Cocoa) Seed Butter, Fructose, Aesculus Hippocastanum (Horse Chestnut) Extract, Methylproanediol, Caprylyl Glycol, Caffeine, Citrullus Vulgaris (Watermelon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Sodium PCA, Sodium Lactate, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Ptychopetalum Olacoides Bark/Stem Extract, Pfaffia Paniculata (Brazilian Ginseng) Root Extract, Lilium Candidum Flower Extract, Phenoxyethanol, Glycolic Acid, Synthetic Fluorphlogopite, Silica, Mica, Titanium Dioxide, Sodium Phytate, Carthamus Tinctorious Seed Oil, Tagetes Erecta (Marigold) Flower Extract.",EC
Dr. Brandt,Needles No More No More Baggage Eye-Depuffing Gel,42.00,3,"Water, Sodium Magnesium Silicate, Propanediol, Magnesium Aluminum Silicate, Phenoxyethanol, Lecithin, Kappaphycus Alvarezii Extract, Caffeine, Synthetic, Fluorphlogopite, Acetyl Glutamine, Hesperidin Methyl Chalcone, Caesalpinia Spinosa Fruit Extract, Titanium Dioxide, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Steareth-20, Sh-Oligopeptide-1, Sh- Oligopeptide-2, Dipeptide-2, Sodium Hyaluronate, Sh-Polypeptide-1, Sh- Polypeptide-9, Sh-Polypeptide-11, Bacillus/Soybean/Folic Acid Ferment, Boswellia Serrata Extract, Centella Asiatica Extract, Palmitoyl Tetrapeptide-7, Butylene Glycol, Betula Alba Bark Extract, Chlorhexidine Digluconate, Tin Oxide, 1, 2- Hexanediol, Potassium Sorbate, Polygonum Cuspidatum Root Extract, PEG-12 Dimethicone, Camellia Sinensis Leaf Extract, Sodium Benzoate, Iron Oxides (Ci 77491, Ci 77492)",EC
StriVectin,Multi-Action R&R Eye Cream,65.00,3,"Aqua (Water, Eau), Glycerin, Dimethicone, Isopropyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Myristyl Nicotinate, Sodium Methyl Stearoyl Taurate, Glycol Distearate, Stearic Acid, Stearyl Alcohol, Caffeine, Allantoin, Alginic Acid, Palmitoyl Tripeptide-1, Sodium Hyaluronate, Palmitoyl Tripeptide-5, Asparagopsis Armata Extract, Dunaliella Salina Extract, Palmitoyl Tetrapeptide-7, Phenoxyethanol, Glyceryl Stearate, PEG-150 Stearate, Maris Aqua (Sea Water, Eau de mer), Ascophyllum Nodosum Extract, Persea Gratissima (Avocado) Oil, Vitis Vinifera (Grape) Seed Oil, Chrysanthellum Indicum Extract, Sucrose, Tocopherol Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Sorbitol, Butylene Glycol, Albizia Julibrissin Bark Extract, Ethylhexylglycerin, Disodium EDTA, Sodium Hydroxide, Steareth-20, Sodium Benzoate, Citric Acid, Potassium Sorbate, Chlorhexidine Digluconate, N-Hydroxysuccinimide, Mica, Pantolactone, Darutoside, Chrysin, CI 19140 (Yellow 5), CI 16035 (Red 40), CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).",EC
Algenist,Complete Eye Renewal Balm,68.00,3,"Water/Eau (Aqua), Stearic Acid, Isopropyl Isostearate, Glycerin, Dimethicone, Pentylene Glycol, Glyceryl Stearate SE, Dimethicone Crosspolymer, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Undaria Pinnatifida Extract, Limnanthes Alba (Meadowfoam) Seed Oil, Algae Exopolysacharides, Alaria Esculenta Extract, Bambusa Vulgaris (Bamboo) Leaf/Stem Extract, Aloe Barbadensis Leaf Juice, Aloe Barbadensis Leaf Juice Powder, Camellia Sinensis (Green Tea) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Tocopheryl Acetate, Caffeine, Tetrapeptide-21, Dipeptide-2, Palmitoyl Tetrapeptide-7, Palmitoyl Oligopeptide, Magnesium Ascorbyl Phosphate, Malus Domestica Fruit (Apple) Cell Culture Extract, Rubus Idaeus (Raspberry) Leaf Extract, Glucosamine HCL, Pisum Sativum (Pea) Extract, Inula Crithmoide Extract, Phospholipids, N-Hydroxysuccinimide, Chrysin, Hesperidin Methyl Chalcone, Lecithin, Caprylic/Capric Triglyceride, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Steareth-20, Ceteareth-20, Butylene Glycol, Xanthan Gum, Disodium EDTA, Aminomethyl Propanol, Potassium Sorbate, Chlorhexidine Digluconate, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Phenoxyethanol.",EC
Perricone MD Cosmeceuticals,Pre:Empt Series Brightening Eye Cream,65.00,4,"Water, Caprylic/Capric Triglyceride, Cetyl Alcohol, Hexylene Glycol, Stearyl Alcohol, Glycerin, Polysorbate 20, Dimethyl MEA, Tetrahexyldecyl Ascorbate, Butyrospermum Parkii (Shea) Butter, Tetrahydrobisdemethoxydiferuloylmethane, Persea Gratissima (Avocado) Oil, Sodium Hyaluronate, Caffeine, Olea Europaea (Olive) Leaf Extract, Lepidium Sativum Sprout Extract, Tetrahydrodiferuloylmethane, Tetrahydrodemethoxydiferuloylmethane, Epigallocatechin Gallatyl Glucoside, N-Hydroxysuccinimide, Acetyl Tyrosine, Lecithin, Carbomer, Citric Acid, Glyceryl Stearate, PEG-100 Stearate, PEG-12 Glyceryl Dimyristate, Caprylyl Glycol, Steareth-20, Phenoxyethanol, Iron Oxides (CI 77491), Silica, Titanium Dioxide (CI 77891).",EC
Bare Minerals (Bare Escentuals),SKINLONGEVITY Vital Power Eye Gel Cream,32.00,3,"Water (Aqua/Eau), Glycerin, Propanediol, Dipropylene Glycol, Niacinamide, Pentaerythrityl Tetraethylhexanoate, Butyrospermum Parkii (Shea) Butter, Dimethicone, Ascorbyl Glucoside, Jojoba Esters, Theobroma Grandiflorum Seed Butter, Coconut Alkanes, Agar, Nylon-12, Peucedanum Japonicum Leaf/Stem Extract, Citrus Unshiu Peel Extract, Dunaliella Salina Extract, Eschscholtzia Californica Leaf Cell, Zingiber Aromaticus Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polyacrylate Crosspolymer-6, Isoamyl Laurate, Panthenol, Potassium Hydroxide, Tocopherol, Coco-Caprylate/Caprate, Alcohol, Butylene Glycol, Sodium Polyacrylate Starch, Xanthan Gum, Sodium Citrate, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Metaphosphate, Citric Acid, T-Butyl Alcohol, Sodium Hyaluronate, Ethylhexylglycerin, Palmitoyl Tripeptide-5, Pantolactone, Potassium Sorbate, Succinoglycan, Sodium Benzoate, Phenoxyethanol.",EC
Olay,Olay Eyes Deep Hydrating Eye Gel,29.99,3,"Water, Propylene Glycol, Glycerin, Niacinamide, Dimethicone, Sodium Hyaluronate, Panthenol, Cucumis Sativus (Cucumber) Fruit Extract, Palmitoyl Pentapeptide-4, Hamamelis Virginiana (Witch Hazel) Water, Aminomethyl Propanol, Carbomer, Caprylyl Glycol, 1.2-Hexanediol, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethiconol, Disodium EDTA, Glyceryl Acrylate/Acrylic Acid Copolymer, PVM/MA Copolymer, Green 5.",EC
Shiseido,Ultimune Eye Power Infusing Eye Concentrate,67.00,1,"Water (Aqua), Dimethicone, Glycerin, Dipropylene Glycol, SD Alcohol 40-B (Alcohol Denat.), Sorbitol, Xylitol, Methyl Gluceth-10, Sodium Chloride, PEG-10 Dimethicone, PEG/PPG-19/19 Dimethicone, Hydrogenated Polyisobutene, Phenoxyethanol, Cetyl Ethylhexanoate, Erythritol, Nylon-12, Cellulose Gum, Tocopheryl Acetate, PEG/PPG-14/7 Dimethyl Ether, PEG/PPG-17/4 Dimethyl Ether, Rosa Damascena Flower Water, Fragrance (Parfum), Butylene Glycol, Tocopherol, Trisodium EDTA, Ectoin, Linalool, Sodium Metabisulfite, Geraniol, Ginkgo Biloba Leaf Extract (Ginkgo Biloba), Citronellol, Sodium Carboxymethyl Beta-Glucan, Thymus Serpillum Extract, Perilla Ocymoides Leaf Extract.",EC
Paula's Choice Skincare,RESIST Anti-Aging Eye Gel,34.00,5,"Water (Aqua), Cyclopentasiloxane (hydration, texture enhancer), Butylene Glycol, Pentylene Glycol(hydration, slip agents), Tapioca Starch (texture enhancer), Methyl Gluceth-20 Benzoate (emollient), Glycerin (skin-replenishing), Dimethicone, Cyclohexasiloxane, Polysilicone-11 (hydration, texture enhancers), Palmitoyl Tripeptide-38, Caprooyl Tetrapeptide-3, Palmitoyl Tripeptide-5 (skin-restoring, hydration), Niacinamide, Phospholipids (skin replenishing agents), Hyaluronic Acid, Sodium Hyaluronate (skin replenishing, hydration), Vitis Vinifera (Grape) Seed Extract (plant extract, antioxidant), Panthenol (hydration, skin-soothing), Salix Alba (Willow) Bark Extract (antioxidant, skin-soothing), Camellia Sinensis Leaf Extract (green tea antioxidant), Adenosine (skin-restoring), Glycyrrhiza Glabra (Licorice) Root Extract (plant extract, skin-soothing), Pisum Sativum (Pea) Extract (antioxidant), Polyacrylate Crosspolymer-6 (film-forming agent), Dunaliella Salina Extract (plant extract, antioxidant, skin-soothing), Hydroxypropyl Cyclodextrin (chelating agent/stabilizer), Dextran (texture enhancer), Polysorbate 20 (emulsifier), Ammonium Acryloyldimethyltaurate/VP Copolymer (film-forming agent), Disodium EDTA (chelating agent), Phenoxyethanol (preservative)",EC
Kate Somerville,Wrinkle Warrior Eye Visible Dark Circle Eraser,60.00,3,"Water, Propanediol, Coco-Caprylate/Caprate, Butylene Glycol, Sodium Acrylates Copolymer, Glycerin, Saccharomyces Cerevisiae Extract, Medicago Sativa (Alfalfa) Seed Extract, Hydrolyzed Lupine Protein, Plankton Extract, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Methylglucoside Phosphate, Copper Lysinate/Prolinate, Disodium Acetyl Glucosamine Phosphate, Chondrus Crispus Extract, Adenosine, 1, 2-Hexanediol, Sodium Polyacrylate Starch, Lecithin, PEG-12 Dimethicone, Caprylhydroxamic Acid, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Sodium Benzate, Gluconolacctone.",EC
Perricone MD Cosmeceuticals,H2 Elemental Energy De-Puffing Eye Gel,75.00,4,"Water, Cyclopentasiloxane, Glycereth-26, Glycerin, Cetyl Ethylhexanoate, Sodium Potassium Aluminum Silicate, Methyl Gluceth-20, Phosphatidycholine, Sodium Hyaluronate, Sodium Borohydride, Palmitoyl Tripeptide-5, Palmitoyl Tripeptide-38, Dunaliella Salina Extract, Avena Sativa (Oat) Kernel Extract, Ectoin, Adenosine, Sodium PCA, Sodium Lactate, Paeonia Suffruticosa Root Extract, Panthenol, Scutellaria Baicalensis Root Extract, Cyclohexasiloxane, Butylene Glycol, Cetearyl Olivate, Betaine, Dimethicone, Hydroxyacetophenone, Tromethamine, Sorbitan Olivate, Carbomer, Helianthus Annuus (Sunflower) Seed Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Saccharomyces/Viscum Album (Mistletoe) Ferment Extract, Disodium EDTA, Glyceryl Polyacrylate, Lactobacillus/Soybean Ferment Extract, Saccharomyces/Imperata Cylindrica Root Ferment Extract, Arginine, Aspartic Acid, PCA, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Silica, Hydroxypropyl Cyclodextrin, Titanium Dioxide (CI 77891).",EC
Estee Lauder,Advanced Night Repair Eye Concentrate Matrix,69.00,4,"Water, Dimethicone, Isohexadecane, Glycerin, Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, PEG-10 Dimethicone, Disteardimonium Hectorite, Isopropyl Isostearate, PPG-15 Stearyl Ether, Sucrose, Trehalose, Pentylene Glycol, Hydroxyethyl Urea, Cucumis Sativus (Cucumber) Fruit Extract, Garcinia Mangostana Peel Extract, Anthemis Nobilis (Chamomile) Flower Extract, Hordeum Vulgare (Barley) Extract, Silybum Marianum (Ladys Thistle) Extract, Glycine Soja (Soybean) Seed Extract, Lactobacillus Ferment, Algae Extract, Sorbitol, Betula Alba (Birch) Extract, Scutellaria Baicalensis Root Extract, Morus Bombycis (Mulberry) Root Extract, Poria Cocos Sclerotium Extract, Camelina Sativa Seed Oil, Bifida Ferment Lysate, Propylene Glycol Dicaprate, Caffeine, Sodium Hyaluronate, Sodium Polyaspartate, Hydrogenated Lecithin, Aminopropyl Ascorbyl Phosphate, Phytosphingosine, Yeast Extract, Ethylhexylglycerin, Sodium RNA, Hydrolyzed Algin, Tripeptide-32, Polysilicone-11, Isododecane, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seedcake, Polyethylene, Propylene Carbonate, Polyacrylate Crosspolymer-6, Sodium Dehydroacetate, Potassium Sorbate, Lecithin, Disodium EDTA, BHT, Phenoxyethanol, Iron Oxides.",EC
Lancome,Energie de Vie Eye Illuminating & Cooling Anti-Fatigue Cooling Eye Gel,39.00,1,"Water, Glycerin, Alcohol Denat., Niacinamide, Melissa Officinalis Flower/Leaf/Stem Water, Dimethicone, Betaine, Isononyl Isononanoate, Ci 77891 / Titanium Dioxide, Ci 19140 / Yellow 5, Ci 42090 / Blue 1, T-Butyl Alcohol, Tocopherol, Mica, Vaccinium Macrocarpon (Cranberry) Seed Oil, Ascorbyl Glucoside, Sodium Acrylates Crosspolymer-2, Phenoxyethanol, Caffeine, Arginine, Trisodium Ethylenediamine Disuccinate, Chlorphenesin, Silica Silylate, Salicylic Acid, Silica, Melissa Officinalis Leaf Oil, Ammonium Polyacryloyldimethyl Taurate, Dimethiconol, Limonene, Xanthan Gum, Menthoxypropanediol, Panax Ginseng Root Extract Propanediol, Phospholipids, Biosaccharide Gum-1, Carbomer, Citric Acid, Citral, Dextrin, Oryza Sativa Extract / Rice Extract, Fragrance.",EC
Milk Makeup,Cooling Water,24.00,3,"Water, Butylene Glycol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Sodium Stearate, Pentylene Glycol, Isosteareth-2, Glycerin, Sea Water, Manganese Gluconate, Nylon-12, Caffeine, Phenoxyethanol, Chlorphensin, Blue 1.",EC
Dr. Dennis Gross Skincare,C+ Collagen Brighten & Firm Eye Cream,65.00,4,"Water, C12-15 Alkyl Benzoate, Glycerin, Pentylene Glycol, Caprylic/Capric Triglyceride, Niacinamide, Aminobutyric Acid, Glyceryl Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, PEG-40 Stearate, Silica, Stearyl Alcohol, 3-O-Ethyl Ascorbic Acid, Ascorbic Acid, Collagen Amino Acids, Superoxide Dismutase, Glycine, Hydroxyproline, Carnitine, Ubiquinone, Adenosine, Phyllanthus Emblica Fruit Extract, Hydrolyzed Soy Protein, Ascorbyl Glucoside, Ceramide NG, Dipeptide-2, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Palmitoyl Hexapeptide-12, Hesperidin Methyl Chalcone, Ectoin, Chrysin, Glycyrrhiza Glabra (Licorice) Root Extract, Cucumis Sativus (Cucumber) Fruit Extract, Tocopherol, Lactic Acid, Biotin, Sea Whip Extract, Porphyridium Cruentum Extract, Echinacea Angustifolia Extract, Arnica Montana Flower Extract, Phytic Acid, Tetrasodium EDTA, Trisodium EDTA, Citric Acid, Sodium Citrate, N-Hydroxysuccinimide, Lecithin, Tribehenin, Butylene Glycol, Sorbitan Isostearate, Steareth-20, Ceteareth-20, Hydroxypropyl Methylcellulose, Pullulan, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cetearyl Alcohol, Polysorbate 60, PEG-10 Phytosterol, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Chlorhexidine Digluconate, Potassium Sorbate, Benzyl Alcohol, Sodium Benzoate, Mica, Titanium Dioxide (CI 77891).",EC
Dr. Brandt,24/7 Retinol Eye Cream,55.00,2,"Water, Glycerin, Cyclopentasiloxane, Propanediol, Dimethiconol, Coco-Caprylate/Caprate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, Mica, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Citrus Nobilis (Mandarin Orange) Peel Oil, Sodium Benzoate, Isohexadecane, Polysorbate 60, Triethoxycaprylylsilane, Maslinic Acid, Caprylic/Capric Triglyceride, Sodium Hydroxide, Hyaluronic Acid, Ruby Powder, Ethylhexylglycerin, Aluminum Hydroxide, Glycine Soja (Soybean) Oil, Glucosyl Hesperidin, Tocopheryl Acetate, Retinol, Lecithin, Limonene, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491).",EC
Yes To,Yes to Cucumbers 2-Step Eye Kit Buh-Bye Bags & Dark Circles!,3.99,2,"Yes To Cucumbers Depuffing Under Eye Masks: Water (Aqua), Aloe Barbadensis (Aloe) Leaf Juice, Glycerin, Sorbitol, Galactoarabinan, Camellia Sinensis (Green Tea) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Water, Brassica Oleracea Italica (Broccoli) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Seed Extract, Peucedanum Graveolens (Dill) Extract, Spinacia Oleracea (Spinach) Leaf Extract, Punica Granatum Extract, Caffeine, Lactobacillus Ferment, Lactobacillus Ferment Lysate, Dipotassium Glycyrrhizate, Heptyl Glucoside, Xanthan Gum, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance (Parfum). Yes To Cucumbers Anti-Dark Circle Eye Treatment: Water (Aqua), Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Butyrospermum Parkii (Shea Butter), Propanediol, Cocos Nucifera (Coconut) Oil, Glyceryl Stearate, Simmondsia Chinensis (Jojoba) Seed Oil, Cetyl Alcohol, Cucumis Sativus (Cucumber) Seed Extract, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Beeswax, Evodia Rutaecarpa Fruit Extract, Glycine Soja (Soybean) Oil, Methyl Glucose Sesquistearate, Sucrose Stearate, Xanthan Gum, Glyceryl Caprylate, Cetearyl Alcohol, Sodium Stearoyl Lactylate, Behenyl Alcohol, Tocopherol, Alcohol, Cyamopsis Tetragonoloba (Guar) Gum, Citric Acid, Phenethyl Alcohol, Fragrance (Parfum).",EC
